record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20200124","CDFO","CDFO","03","182699","12",,,,,"1","3","2014","20150522","20150522","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","7.03","86","N","5000","30430",,,"0000","504026","5000","43","B","0.0014","40","1431",,,"R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182765","12",,,,,"1","2","2014","20150522","20150522","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","4.23",,"N","5000","23346",,,"0000","13456","5000","5176","B","0.1815","27","1036",,,"R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182766","12",,,,,"1","3","2015","20160412","20160528","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","VO","7.42",,"N","5000","28090",,,"0000","741220","5000","2003","B","0.0666","40","1197",,,"R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182767","12",,,,,"1","3","2015","20160616","20160616","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","FR","18.6","115","N","5000","30495",,,"0000","23275",,,"B",,,,,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182768","12",,,,,"1","3","2015","20160412","20160528","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","VO","7.42",,"N","5000","29376",,,"0000","779762","5000","652","B","0.0217","40","1013",,,"R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182771","12",,,,,"1","2","2011","20120606","20120606","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","3.07","65","N","5000","45282",,,"0000","58868","5000","116","B","0.0026","34","862",,"Non-pulse flow","R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182772","12",,,,,"1","2","2011","20120606","20120606","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","3.07","65","N","5000","44294",,,"0000","57545","5000","112","B","0.0025","30","863",,"Non-pulse flow","R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182773","12",,,,,"1","3","2013","20140508","20140508","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","FR","6.31","84","N","5000","50104",,,"0000","159300","5000","193","B","0.0038","19","2867",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182778","12",,,,,"1","2","2013","20140514","20140515","2FS  TOMFR0161","2FS  TOMFH1958","2FS  TOMFS0161","S","H","P","FR","5.19","75","N","5000","54562",,,"0000","2153","5000","1687","B","0.03","30","200",,,"R-Shuswap R Low","H-Shuswap River, Middle,","S-Shuswap R Low","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182779","12",,,,,"1","2","2013","20140514","20140515","2FS  TOMFR0161","2FS  TOMFH1958","2FS  TOMFS0161","S","H","P","FR","5.19","75","N","5000","55705",,,"0000","2186","5000","1428","B","0.025","26","200",,,"R-Shuswap R Low","H-Shuswap River, Middle,","S-Shuswap R Low","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182780","12",,,,,"1","2","2013","20140514","20140515","2FS  TOMFR0161","2FS  TOMFH1958","2FS  TOMFS0161","S","H","P","FR","5.19","75","N","5000","55253",,,"0000","2169","5000","1417","B","0.025","23","200",,,"R-Shuswap R Low","H-Shuswap River, Middle,","S-Shuswap R Low","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182781","12",,,,,"1","2","2013","20140514","20140515","2FS  TOMFR0161","2FS  TOMFH1958","2FS  TOMFS0161","S","H","P","FR","5.19","75","N","5000","53689",,,"0000","2107","5000","1377","B","0.025","21","200",,,"R-Shuswap R Low","H-Shuswap River, Middle,","S-Shuswap R Low","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182782","12",,,,,"1","3","2013","20140605","20140605","2FS  LWFRR0229","2FS  LWFRH0154","2FS  LWFRS0229","S","H","P","FR","5.83","83","N","5000","60097",,,"5000","1226",,,"B","0.02","26","200",,,"R-Harrison R","H-Chehalis River H","S-Harrison R","BC","FRTH","LOFR","N"
"T","4.1","20200124","CDFO","CDFO","03","182783","12",,,,,"1","3","2013","20140605","20140605","2FS  LWFRR0229","2FS  LWFRH0154","2FS  LWFRS0229","S","H","P","FR","5.83","83","N","5000","62049",,,"5000","1266",,,"B","0.02","26","200",,,"R-Harrison R","H-Chehalis River H","S-Harrison R","BC","FRTH","LOFR","N"
"T","4.1","20200124","CDFO","CDFO","03","182784","12",,,,,"1","3","2013","20140605","20140605","2FS  LWFRR0229","2FS  LWFRH0154","2FS  LWFRS0229","S","H","P","FR","5.83","83","N","5000","30607",,,"5000","466",,,"B","0.015","26","200",,,"R-Harrison R","H-Chehalis River H","S-Harrison R","BC","FRTH","LOFR","N"
"T","4.1","20200124","CDFO","CDFO","03","182785","12",,,,,"1","3","2016","20170508","20170508","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","VO","6.77","86","N","5000","53974",,,"0000","148884","5000","364","B","0.0067","30","3136",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182786","12",,,,,"1","3","2013","20140521","20140604","2FS  JNSTR2687","2FS  JNSTH2718","2FS  JNSTS2718","S","H","P","FR","4.5",,"N","5000","57264",,,"0000","5969","5000","288","B","0.005","1","400",,,"R-Phillips Lk","H-Phillips River H","S-Phillips R","BC","JNST","JSM","N"
"T","4.1","20200124","CDFO","CDFO","03","182787","12",,,,,"1","3","2013","20140521","20140604","2FS  JNSTR2687","2FS  JNSTH2718","2FS  JNSTS2718","S","H","P","FR","4.5",,"N","5000","57568",,,"0000","5971",,,"B","0","1","400",,,"R-Phillips Lk","H-Phillips River H","S-Phillips R","BC","JNST","JSM","N"
"T","4.1","20200124","CDFO","CDFO","03","182789","12",,,,,"1","2","2013","20140514","20140515","2FS  TOMFR0161","2FS  TOMFH1958","2FS  TOMFS0161","S","H","P","FR","5.19","75","N","5000","52502",,,"5000","2763","0000","2115","B","0.05","19","200",,,"R-Shuswap R Low","H-Shuswap River, Middle,","S-Shuswap R Low","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182790","12",,,,,"1","2","2013","20140514","20140515","2FS  TOMFR0161","2FS  TOMFH1958","2FS  TOMFS0161","S","H","P","FR","5.19","75","N","5000","54314",,,"5000","2859","0000","2188","B","0.05","18","200",,,"R-Shuswap R Low","H-Shuswap River, Middle,","S-Shuswap R Low","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182791","12",,,,,"1","2","2013","20140528","20140528","2FS  TOMFR1958","2FS  TOMFH1958","2FS  TOMFS1958","S","H","P","MX","8.64","89","N","5000","55545",,,"0000","2671","5000","1718","B","0.03","53","200",,,"R-Shuswap R Middle","H-Shuswap River, Middle,","S-Shuswap R Middle","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182792","12",,,,,"1","2","2013","20140528","20140528","2FS  TOMFR1958","2FS  TOMFH1958","2FS  TOMFS1958","S","H","P","MX","8.64","89","N","5000","55168",,,"0000","2653","5000","1706","B","0.03",,,,,"R-Shuswap R Middle","H-Shuswap River, Middle,","S-Shuswap R Middle","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182793","12",,,,,"1","1","2014","20160419","20160421","2FS  TOMMR0253","2FS  TOMMH0160","2FS  TOMMS0253","Y","H","P","FR","14.96",,"N","5000","43413",,,"5000","1966",,,"B","0.0433","190","300",,,"R-Nicola R","H-Spius Creek H","S-Nicola R","BC","FRTH","LOTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182866","12",,,,,"1","3","2015","20160513","20160513","2MS  GSMNR1265","2MS  GSMNH1265","2FS  LWFRS0107","S","H","B","FR","4.5",,"N","5000","27205",,,"0000","29102","5000","2882","B","0.0958",,"261",,,"R-Sandy Cv","H-Sandy Cove Seapen","S-Chilliwack R","BC","GST","GSMS","N"
"T","4.1","20200124","CDFO","CDFO","03","182867","12",,,,,"1","3","2015","20160513","20160513","2MS  GSMNR1265","2MS  GSMNH1265","2FS  LWFRS0107","S","H","B","FR","4.5",,"N","5000","25245",,,"0000","26901","5000","2567","B","0.0923",,"260",,,"R-Sandy Cv","H-Sandy Cove Seapen","S-Chilliwack R","BC","GST","GSMS","N"
"T","4.1","20200124","CDFO","CDFO","03","182868","12",,,,,"1","3","2015","20160527","20160527","2FS  GSMNR0323","2FS  GSMNH0103","2FS  LWFRS0107","S","H","P","FR","6.63","85","N","5000","23202",,,"0000","336492","5000","2684","W","0.1037",,"463",,,"R-Capilano R Up","H-Capilano River H","S-Chilliwack R","BC","GST","GSMS","N"
"T","4.1","20200124","CDFO","CDFO","03","182869","12",,,,,"1","3","2015","20160527","20160527","2FS  GSMNR0323","2FS  GSMNH0103","2FS  LWFRS0107","S","H","P","FR","6.63","85","N","5000","4393",,,"0000","57572","5000","36","W","0.0082",,"243",,,"R-Capilano R Up","H-Capilano River H","S-Chilliwack R","BC","GST","GSMS","N"
"T","4.1","20200124","CDFO","CDFO","03","182876","12",,,,,"1","3","2012","20140428","20140428","2FS  JNSTR2687","2FS  JNSTH2718","2FS  JNSTS2718","Y","H","E","FR","20",,"N","5000","40550",,,,,,,"V",,,,,,"R-Phillips Lk","H-Phillips River H","S-Phillips R","BC","JNST","JSM","N"
"T","4.1","20200124","CDFO","CDFO","03","182877","12",,,,,"1","3","2014","201506","201506","2MS  SWVIR6785","2MS  SWVIH5898","2FS  SWVIS0093","S","H","B","FR",,,"N","5000","37410",,,"5000","25",,,"B","0","1","200",,"Release number is tagged number. Estimates of mortality post tagging up to 2000.","R-Port Renfrew","H-Port Renfrew Seapen","S-San Juan R","BC","WCVI","SWVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182878","12",,,,,"1","3","2014","20150509","20150509","2MS  SWVIR6807","2MS  SWVIH9049","2FS  SWVIS0104","S","H","B","FR",,,"N","5000","40230",,,"0000","146647","5000","406","B","0.01","2","400",,,"R-Alberni In","H-Alberni Inlet Seapen","S-Robertson Cr","BC","WCVI","SWVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182884","12",,,,,"1","2","2015","20160528","20160528","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","5.35","78","N","5000","37214",,,"0000","40011","5000","2070","B","0.0527","49","724",,"80 cms when fish were released.","R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182885","12",,,,,"1","2","2015","20160528","20160528","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","5.35","78","N","5000","37408",,,"0000","40219","5000","1732","B","0.0443","45","839",,,"R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182886","12",,,,,"1","2","2015","20160528","20160528","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","5.35","78","N","5000","38386",,,"0000","41271","5000","888","B","0.0226","35","796",,"80 cms at time of release.","R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182887","12",,,,,"1","2","2015","20160528","20160528","2FS  GSVIR0105","2FS  GSVIH0105","2FS  GSVIS0105","S","H","P","FR","5.35","78","N","5000","38332",,,"0000","41213","5000","904","B","0.023","31","828",,"80 cms at time of release.","R-Puntledge R","H-Puntledge River H","S-Puntledge R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182888","12",,,,,"1","3","2013","20140507","20140507","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","FR","6.12","83","N","5000","57229",,,"0000","168304","5000","759","B","0.0131","18","3362",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182891","12",,,,,"1","1","2013","20150422","20150422","2FS  TOMMR0253","2FS  TOMMH0160","2FS  TOMMS0253","Y","H","B","MX","17.75","116","N","5000","43742",,,"5000","571","0000","289","W","0.0129","209","853",,,"R-Nicola R","H-Spius Creek H","S-Nicola R","BC","FRTH","LOTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182892","12",,,,,"1","2","2012","20130513","20130515","2FS  TOMFR0161","2FS  TOMFH1958","2FS  TOMFS0161","S","H","P","FR","6.36","81","N","5000","55108",,,"0000","1271","5000","1125","B","0.02","15","200",,,"R-Shuswap R Low","H-Shuswap River, Middle,","S-Shuswap R Low","BC","FRTH","UPTR","N"
"T","4.1","20200124","CDFO","CDFO","03","182894","12",,,,,"1","3","2013","20140506","20140506","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","FR","5.79","82","N","5000","24032",,,"0000","72458","5000","529","B","0.0216","12","1624",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182895","12",,,,,"1","3","2013","20140507","20140507","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","FR","6.12","83","N","5000","28158",,,"0000","82234","5000","175","B","0.0062","14","809",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182965","12",,,,,"1","3","2013","20140521","20140604","2FS  JNSTR2687","2FS  JNSTH2718","2FS  JNSTS2718","S","H","P","FR","4.5",,"N","5000","29175",,,"0000","3033","5000","73","B","0.0025",,,,,"R-Phillips Lk","H-Phillips River H","S-Phillips R","BC","JNST","JSM","N"
"T","4.1","20200124","CDFO","CDFO","03","182967","12",,,,,"1","2","2013","20140612","20140612","2FN  CCSTR0079","2FN  CCSTH0140","2FN  CCSTS0079","S","H","P","MX","4.95",,"N","5000","51723",,,"0000","231506","5000","1969","B","0.0367",,"300",,"Fish released by removing screens allowing them to enter Channel.","R-Atnarko R Low","H-Snootli Creek H","S-Atnarko R Low","BC","CEBC","CCST","N"
"T","4.1","20200124","CDFO","CDFO","03","182970","12",,,,,"1","3","2013","20140522","20140603","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","VO","7","85","N","5000","56582",,,"0000","192825","5000","213","B","0.0038","1","800",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182971","12",,,,,"1","3","2013","20140512","20140602","2FS  LWFRR0107","2FS  LWFRH0107","2FS  LWFRS0107","S","H","P","FR","4.58",,"N","5000","48472",,,"0000","199419","5000","2851","B","0.0556","40","918",,,"R-Chilliwack R","H-Chilliwack River H","S-Chilliwack R","BC","FRTH","LOFR","N"
"T","4.1","20200124","CDFO","CDFO","03","182972","12",,,,,"1","3","2013","20140522","20140603","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","VO","7","85","N","5000","57462",,,"0000","195740","5000","192","B","0.0033","1","900",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182973","12",,,,,"1","3","2013","20140512","20140602","2FS  LWFRR0107","2FS  LWFRH0107","2FS  LWFRS0107","S","H","P","FR","4.58",,"N","5000","47811",,,"0000","199420","5000","199","B","0.0041","40","1032",,,"R-Chilliwack R","H-Chilliwack River H","S-Chilliwack R","BC","FRTH","LOFR","N"
"T","4.1","20200124","CDFO","CDFO","03","182974","12",,,,,"1","3","2013","20140522","20140603","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","VO","7","85","N","5000","56151",,,"0000","191276","5000","188","B","0.0033","1","900",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182975","12",,,,,"1","3","2013","20140522","20140603","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","VO","7","85","N","5000","56456",,,"0000","192444","5000","227","B","0.004","1","1000",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182976","12",,,,,"1","3","2013","20140523","20140603","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","FR","6","80","N","5000","51754",,,"0000","372300","5000","223","B","0.0043","1","700",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182995","12",,,,,"1","3","2016","20170526","20170526","2MS  SWVIR3227","2MS  SWVIH3227","2FS  SWVIS0114","S","H","B","FR","6.5",,"N","5000","23210",,,"0000","24038","5000","118","B","0.005","1","200",,,"R-Sooke Hb","H-Sooke Harbour Seapen","S-Nitinat R","BC","WCVI","SWVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182997","12",,,,,"1","3","2014","20150617","20150617","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","E","VO","10.5","99","N","5000","27602",,,"0000","33556","5000","112","B","0.004","14","1242",,"Late release group.","R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182998","12",,,,,"1","3","2014","20150617","20150617","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","E","VO","10.5","99","N","5000","28323",,,"0000","34432","5000","114","B","0.004","14","1242",,"Late release group.","R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","182999","12",,,,,"1","3","2014","20150617","20150617","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","E","VO","10.5","99","N","5000","28562",,,"0000","34722","5000","115","B","0.004","14","1244",,"Late release group.","R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183064","12",,,,,"1","3","2014","20150514","20150514","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","VO","5.64","77","N","5000","24400",,,"0000","691756",,,"B","0","1","400",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183065","12",,,,,"1","3","2014","20150514","20150514","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","VO","5.64","77","N","5000","27881",,,"0000","798419","5000","282","B","0.01","1","400",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183066","12",,,,,"1","3","2014","20150514","20150514","2FS  GSVIR0100","2FS  GSVIH0100","2FS  GSVIS0100","S","H","P","VO","5.64","77","N","5000","27759",,,"0000","794915","5000","280","B","0.01","1","200",,,"R-Big Qualicum R","H-Big Qualicum River H","S-Big Qualicum R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183068","12",,,,,"1","2","2014","20150609","20150610","2FN  CCSTR0079","2FN  CCSTH0140","2FN  CCSTS0079","S","H","P","FR","4.73",,"N","5000","24606",,,"0000","113816","5000","635","B","0.0252","1","318",,,"R-Atnarko R Low","H-Snootli Creek H","S-Atnarko R Low","BC","CEBC","CCST","N"
"T","4.1","20200124","CDFO","CDFO","03","183069","12",,,,,"1","3","2014","20150515","20150515","2FS  SWVIR0104","2FS  SWVIH0104","2FS  SWVIS0104","S","H","P","FR","4.96",,"N","5000","28333",,,"0000","296802",,,"B","0","1","200",,,"R-Robertson Cr","H-Robertson Creek H","S-Robertson Cr","BC","WCVI","SWVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183070","12",,,,,"1","3","2014","20150515","20150515","2FS  SWVIR0104","2FS  SWVIH0104","2FS  SWVIS0104","S","H","P","FR","4.96",,"N","5000","25400",,,"0000","266073",,,"B","0","1","200",,,"R-Robertson Cr","H-Robertson Creek H","S-Robertson Cr","BC","WCVI","SWVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183071","12",,,,,"1","3","2014","20150515","20150515","2FS  SWVIR0104","2FS  SWVIH0104","2FS  SWVIS0104","S","H","P",,"5",,"N","5000","26539",,,"0000","277990",,,,"0","1","200",,,"R-Robertson Cr","H-Robertson Creek H","S-Robertson Cr","BC","WCVI","SWVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183072","12",,,,,"1","3","2014","201505","20150515","2FS  SWVIR0104","2FS  SWVIH0104","2FS  SWVIS0104","S","H","P",,"5",,"N","5000","16026",,,"0000","168719","5000","81",,"0.005","1","200",,,"R-Robertson Cr","H-Robertson Creek H","S-Robertson Cr","BC","WCVI","SWVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183090","12",,,,,"1","3","2014","20150422","20150422","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","25865",,,"5000","209",,,"B","0.0001",,,,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183091","12",,,,,"1","3","2014","20150422","20150422","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","17037",,,"5000","68",,,"B","0",,,,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183092","12",,,,,"1","3","2014","20150520","20150520","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","6",,"N","5000","25147",,,"0000","540",,,"B","0",,,,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183093","12",,,,,"1","3","2014","20150520","20150520","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","6",,"N","5000","25072",,,"0000","539",,,"B","0",,,,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183096","12",,,,,"1","3","2012","20130415","20130418","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","25058",,,"0000","9512",,,"B","0","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183097","12",,,,,"1","3","2012","20130415","20130418","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","24727",,,"0000","9390","5000","300","B","0.012","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183098","12",,,,,"1","3","2012","20130415","20130418","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","24984",,,"0000","9488","5000","50","B","0.002","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183099","12",,,,,"1","3","2012","20130415","20130418","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","25000",,,"0000","9494","5000","0","B","0","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183164","12",,,,,"1","3","2012","20130415","20130418","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","24924",,,"0000","9465","5000","150","B","0.006","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183165","12",,,,,"1","3","2012","20130415","20130418","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","4",,"N","5000","25088",,,"0000","9528",,,"B","0","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183166","12",,,,,"1","3","2012","20130515","20130517","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","6",,"N","5000","24426",,,"0000","8412","5000","652","B","0.026","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183167","12",,,,,"1","3","2012","20130515","20130517","2FS  GSVIR0118","2FS  GSVIH0118","2FS  GSVIS0118","S","H","P","FR","6",,"N","5000","25164",,,"0000","8666",,,"B","0","1","200",,,"R-Cowichan R","H-Cowichan River H","S-Cowichan R","BC","GST","GSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183168","12",,,,,"1","3","2015","20160516","20160516","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","FR","5.28","81","N","5000","26111",,,"0000","40348","5000","277","B","0.0105","19","1616",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
"T","4.1","20200124","CDFO","CDFO","03","183170","12",,,,,"1","2","2013","20150417","20150610","2FN  SKNAR6449","2FN  SKNAH0568","2FN  SKNAS6449","Y","H","P","FR","17.5",,"N","5000","28860",,,"5000","4120",,,"B","0.125","3","3082",,,"R-Kitsum Abv Canyon","H-Deep Creek/ SKNA H","S-Kitsum Abv Canyon","BC","NOBC","SKNA","N"
"T","4.1","20200124","CDFO","CDFO","03","183177","12",,,,,"1","3","2015","20160516","20160516","2FS  JNSTR0106","2FS  JNSTH0106","2FS  JNSTS0106","S","H","P","FR","6.01","84","N","5000","54152",,,"0000","146495","5000","174","B","0.0032","23","2814",,,"R-Quinsam R","H-Quinsam River H","S-Quinsam R","BC","JNST","JSVI","N"
