"id","fishNumber","species","lat","long","year","month","day","julianDay","time","fl","tagCode","broodYr","hatchery","relSite","reg","minRelJulian","maxRelJulian","pres"
"87-352","87-352_B","CHINOOK SALMON SMOLT",48.9198,-125.0275,"1987","07","15",195,"08:45-07:00",120,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-355","87-355_A","CHINOOK SALMON SMOLT",48.9567,-125.0607,"1987","07","15",195,"14:25-07:00",125,"02-45-15",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-357","87-357_A","CHINOOK SALMON SMOLT",48.9918,-125.1587,"1987","07","15",195,"16:05-07:00",107,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-361","87-361_A","CHINOOK SALMON SMOLT",48.85,-125.1567,"1987","07","16",196,"06:00-07:00",115,"02-45-42",86,"0114-NITINAT RIVER","0114-NITINAT RIVER","BC",131,138,"F"
"87-362","87-362_A","CHINOOK SALMON SMOLT",48.84,-125.14,"1987","07","16",196,"06:40-07:00",NA,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-362","87-362_B","CHINOOK SALMON SMOLT",48.84,-125.14,"1987","07","16",196,"06:40-07:00",139,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-362","87-362_C","CHINOOK SALMON SMOLT",48.84,-125.14,"1987","07","16",196,"06:40-07:00",130,"02-45-44",86,"0114-NITINAT RIVER","0114-NITINAT RIVER","BC",147,154,"F"
"87-362","87-362_D","CHINOOK SALMON SMOLT",48.84,-125.14,"1987","07","16",196,"06:40-07:00",128,"02-42-57",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-364","87-364_A","CHINOOK SALMON SMOLT",48.9437,-125.4037,"1987","07","16",196,"09:20-07:00",111,"02-45-20",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-364","87-364_B","CHINOOK SALMON SMOLT",48.9437,-125.4037,"1987","07","16",196,"09:20-07:00",140,"02-44-01",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-366","87-366_A","CHINOOK SALMON SMOLT",48.9292,-125.3275,"1987","07","16",196,"12:45-07:00",118,"02-46-46",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-366","87-366_B","CHINOOK SALMON SMOLT",48.9292,-125.3275,"1987","07","16",196,"12:45-07:00",110,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-368","87-368_A","CHINOOK SALMON SMOLT",48.9543,-125.2713,"1987","07","16",196,"14:40-07:00",133,"NO PIN",NA,NA,NA,NA,NA,NA,"F"
"87-368","87-368_B","CHINOOK SALMON SMOLT",48.9543,-125.2713,"1987","07","16",196,"14:40-07:00",127,"02-45-16",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-369","87-369_A","CHINOOK SALMON SMOLT",48.9408,-125.0973,"1987","07","16",196,"16:10-07:00",110,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-385","87-385_A","CHINOOK SALMON SMOLT",48.915,-125.1432,"1987","07","17",197,"10:41-07:00",115,"02-43-61",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-395","87-395_A","CHINOOK SALMON SMOLT",48.9495,-125.338,"1987","07","22",202,"10:50-07:00",137,"02-45-41",86,"0114-NITINAT RIVER","0114-NITINAT RIVER","BC",131,138,"F"
"87-397","87-397_A","CHINOOK SALMON SMOLT",48.9463,-125.2907,"1987","07","22",202,"11:35-07:00",121,"02-46-44",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-397","87-397_B","CHINOOK SALMON SMOLT",48.9463,-125.2907,"1987","07","22",202,"11:35-07:00",123,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-397","87-397_C","CHINOOK SALMON SMOLT",48.9463,-125.2907,"1987","07","22",202,"11:35-07:00",NA,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-398","87-398_A","CHINOOK SALMON SMOLT",48.9438,-125.2748,"1987","07","22",202,"13:30-07:00",133,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-398","87-398_B","CHINOOK SALMON SMOLT",48.9438,-125.2748,"1987","07","22",202,"13:30-07:00",122,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"87-399","87-399_A","CHINOOK SALMON SMOLT",48.9545,-125.265,"1987","07","22",202,"14:45-07:00",115,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-399","87-399_B","CHINOOK SALMON SMOLT",48.9545,-125.265,"1987","07","22",202,"14:45-07:00",155,"02-45-14",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-399","87-399_C","CHINOOK SALMON SMOLT",48.9545,-125.265,"1987","07","22",202,"14:45-07:00",141,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-422","87-422_A","CHINOOK SALMON SMOLT",48.8978,-125.4877,"1987","07","24",204,"11:30-07:00",143,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-423","87-423_A","CHINOOK SALMON SMOLT",48.911,-125.4752,"1987","07","24",204,"12:10-07:00",131,"02-43-63",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-423","87-423_B","CHINOOK SALMON SMOLT",48.911,-125.4752,"1987","07","24",204,"12:10-07:00",140,"02-45-18",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-423","87-423_C","CHINOOK SALMON SMOLT",48.911,-125.4752,"1987","07","24",204,"12:10-07:00",121,"B-01-02-02",NA,NA,NA,NA,NA,NA,"F"
"87-423","87-423_D","CHINOOK SALMON SMOLT",48.911,-125.4752,"1987","07","24",204,"12:10-07:00",132,"02-46-47",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-423","87-423_E","CHINOOK SALMON SMOLT",48.911,-125.4752,"1987","07","24",204,"12:10-07:00",140,"05-19-21",86,"0638-PRIEST RAPIDS CHANNL","0653-LOWER YAKIMA RIVER","WA",123,123,"F"
"87-428","87-428_A","CHINOOK SALMON SMOLT",48.8425,-125.1403,"1987","07","28",208,"17:23-07:00",122,"02-45-17",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-428","87-428_B","CHINOOK SALMON SMOLT",48.8425,-125.1403,"1987","07","28",208,"17:23-07:00",112,"02-46-45",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,141,"F"
"87-428","87-428_C","CHINOOK SALMON SMOLT",48.8425,-125.1403,"1987","07","28",208,"17:23-07:00",105,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-428","87-428_D","CHINOOK SALMON SMOLT",48.8425,-125.1403,"1987","07","28",208,"17:23-07:00",127,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-433","87-433_A","CHINOOK SALMON SMOLT",48.844,-125.141,"1987","07","29",209,"06:25-07:00",147,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-433","87-433_B","CHINOOK SALMON SMOLT",48.844,-125.141,"1987","07","29",209,"06:25-07:00",155,"02-45-42",86,"0114-NITINAT RIVER","0114-NITINAT RIVER","BC",131,138,"F"
"87-436","87-436_A","CHINOOK SALMON SMOLT",48.8428,-125.1418,"1987","07","29",209,"11:08-07:00",150,"02-43-62",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-437","87-437_A","CHINOOK SALMON SMOLT",48.8428,-125.1417,"1987","07","29",209,"12:30-07:00",121,"02-43-61",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",134,149,"F"
"87-437","87-437_B","CHINOOK SALMON SMOLT",48.8428,-125.1417,"1987","07","29",209,"12:30-07:00",147,"02-45-41",86,"0114-NITINAT RIVER","0114-NITINAT RIVER","BC",131,138,"F"
"87-438","87-438_A","CHINOOK SALMON SMOLT",48.882,-125.09,"1987","07","29",209,"13:50-07:00",150,"02-42-56",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",129,149,"F"
"88-105","88-105_A","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",84,"02-48-03",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-105","88-105_B","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",79,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-105","88-105_C","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",73,"02-49-58",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",144,151,"F"
"88-105","88-105_D","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",74,"02-49-61",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",144,151,"F"
"88-105","88-105_E","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",84,"02-43-11",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-105","88-105_F","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",80,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-105","88-105_G","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",78,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-105","88-105_H","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",82,"02-43-11",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-105","88-105_I","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",85,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-105","88-105_J","CHINOOK SALMON SMOLT",49.215,-124.8167,"1988","05","25",145,"05:55-07:00",73,"02-48-09",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-106","88-106_A","CHINOOK SALMON SMOLT",49.1533,-124.8067,"1988","05","25",145,"07:43-07:00",75,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-106","88-106_B","CHINOOK SALMON SMOLT",49.1533,-124.8067,"1988","05","25",145,"07:43-07:00",75,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-106","88-106_C","CHINOOK SALMON SMOLT",49.1533,-124.8067,"1988","05","25",145,"07:43-07:00",84,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-106","88-106_D","CHINOOK SALMON SMOLT",49.1533,-124.8067,"1988","05","25",145,"07:43-07:00",81,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-106","88-106_E","CHINOOK SALMON SMOLT",49.1533,-124.8067,"1988","05","25",145,"07:43-07:00",80,"02-49-52",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-106","88-106_F","CHINOOK SALMON SMOLT",49.1533,-124.8067,"1988","05","25",145,"07:43-07:00",75,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-106","88-106_G","CHINOOK SALMON SMOLT",49.1533,-124.8067,"1988","05","25",145,"07:43-07:00",78,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_A","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",88,"02-48-03",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-107","88-107_B","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",82,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_C","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",80,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_D","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",80,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_E","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",83,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_F","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",83,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_G","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",82,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_H","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",76,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-107","88-107_I","CHINOOK SALMON SMOLT",49.1087,-124.8118,"1988","05","25",145,"09:00-07:00",86,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-109","88-109_A","CHINOOK SALMON SMOLT",49.0117,-124.87,"1988","05","25",145,"10:50-07:00",78,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-109","88-109_B","CHINOOK SALMON SMOLT",49.0117,-124.87,"1988","05","25",145,"10:50-07:00",86,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-124","88-124_A","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1988","05","30",150,"15:46-07:00",81,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-124","88-124_B","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1988","05","30",150,"15:46-07:00",84,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-124","88-124_C","CHINOOK SALMON SMOLT",48.9183,-125.0208,"1988","05","30",150,"15:46-07:00",87,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-133","88-133_A","CHINOOK SALMON SMOLT",48.9958,-125.1417,"1988","05","31",151,"06:49-07:00",87,"02-45-60",86,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",102,108,"F"
"88-142","88-142_A","CHINOOK SALMON SMOLT",48.9625,-125.0817,"1988","05","31",151,"18:35-07:00",89,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-142","88-142_B","CHINOOK SALMON SMOLT",48.9625,-125.0817,"1988","05","31",151,"18:35-07:00",83,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-142","88-142_C","CHINOOK SALMON SMOLT",48.9625,-125.0817,"1988","05","31",151,"18:35-07:00",90,"02-43-11",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-151","88-151_A","CHINOOK SALMON SMOLT",48.9483,-124.9983,"1988","06","01",152,"10:23-07:00",80,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-151","88-151_B","CHINOOK SALMON SMOLT",48.9483,-124.9983,"1988","06","01",152,"10:23-07:00",84,"02-48-10",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-151","88-151_C","CHINOOK SALMON SMOLT",48.9483,-124.9983,"1988","06","01",152,"10:23-07:00",74,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-152","88-152_A","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",83,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-152","88-152_B","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",82,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-152","88-152_C","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",83,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-152","88-152_D","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",89,"02-48-10",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-152","88-152_E","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",85,"02-48-04",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-152","88-152_F","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",79,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-152","88-152_G","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",85,"02-49-51",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-152","88-152_H","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",84,"02-48-03",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-152","88-152_I","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",88,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-152","88-152_J","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",84,"02-48-09",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-152","88-152_K","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",88,"02-49-52",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-152","88-152_L","CHINOOK SALMON SMOLT",48.9783,-124.9917,"1988","06","01",152,"11:28-07:00",82,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-153","88-153_A","CHINOOK SALMON SMOLT",48.9583,-125.035,"1988","06","01",152,"19:38-07:00",85,"02-48-09",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-153","88-153_B","CHINOOK SALMON SMOLT",48.9583,-125.035,"1988","06","01",152,"19:38-07:00",90,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-153","88-153_C","CHINOOK SALMON SMOLT",48.9583,-125.035,"1988","06","01",152,"19:38-07:00",86,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-153","88-153_D","CHINOOK SALMON SMOLT",48.9583,-125.035,"1988","06","01",152,"19:38-07:00",88,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-154","88-154_A","CHINOOK SALMON SMOLT",48.9645,-125.1263,"1988","06","01",152,"21:37-07:00",79,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-154","88-154_B","CHINOOK SALMON SMOLT",48.9645,-125.1263,"1988","06","01",152,"21:37-07:00",95,"02-49-52",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-154","88-154_C","CHINOOK SALMON SMOLT",48.9645,-125.1263,"1988","06","01",152,"21:37-07:00",92,"02-49-48",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-154","88-154_D","CHINOOK SALMON SMOLT",48.9645,-125.1263,"1988","06","01",152,"21:37-07:00",96,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-158","88-158_A","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1988","06","06",157,"17:15-07:00",76,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-158","88-158_B","CHINOOK SALMON SMOLT",49.1542,-124.8033,"1988","06","06",157,"17:15-07:00",93,"02-49-51",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-159","88-159_A","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1988","06","06",157,"18:13-07:00",79,"02-53-29",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",138,151,"F"
"88-159","88-159_B","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1988","06","06",157,"18:13-07:00",83,"02-48-04",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-159","88-159_C","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1988","06","06",157,"18:13-07:00",83,"02-49-51",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-160","88-160_A","CHINOOK SALMON SMOLT",49.2148,-124.8218,"1988","06","06",157,"21:08-07:00",81,"02-49-52",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-160","88-160_B","CHINOOK SALMON SMOLT",49.2148,-124.8218,"1988","06","06",157,"21:08-07:00",88,"02-49-61",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",144,151,"F"
"88-160","88-160_C","CHINOOK SALMON SMOLT",49.2148,-124.8218,"1988","06","06",157,"21:08-07:00",80,"02-43-11",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-160","88-160_D","CHINOOK SALMON SMOLT",49.2148,-124.8218,"1988","06","06",157,"21:08-07:00",78,"02-48-05",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-160","88-160_E","CHINOOK SALMON SMOLT",49.2148,-124.8218,"1988","06","06",157,"21:08-07:00",80,"02-49-51",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-160","88-160_F","CHINOOK SALMON SMOLT",49.2148,-124.8218,"1988","06","06",157,"21:08-07:00",81,"02-48-05",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-164","88-164_A","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1988","06","07",158,"02:08-07:00",89,"02-43-11",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-164","88-164_B","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1988","06","07",158,"02:08-07:00",84,NA,NA,NA,NA,NA,NA,NA,"F"
"88-164","88-164_C","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1988","06","07",158,"02:08-07:00",82,"02-49-58",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",144,151,"F"
"88-164","88-164_D","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1988","06","07",158,"02:08-07:00",78,"02-53-27",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",138,151,"F"
"88-173","88-173_A","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",85,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-173","88-173_B","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",89,"02-48-04",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-173","88-173_C","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",89,"02-48-05",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-173","88-173_D","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",92,"02-49-37",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",132,142,"F"
"88-173","88-173_E","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",82,"02-49-52",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-173","88-173_F","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",88,"02-48-04",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-173","88-173_G","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",96,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-173","88-173_H","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",86,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-173","88-173_I","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",84,"02-49-60",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",144,151,"F"
"88-173","88-173_J","CHINOOK SALMON SMOLT",48.9625,-125.0833,"1988","06","08",159,"06:33-07:00",92,"02-43-11",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
"88-174","88-174_A","CHINOOK SALMON SMOLT",48.9958,-125.1417,"1988","06","08",159,"09:10-07:00",93,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-174","88-174_B","CHINOOK SALMON SMOLT",48.9958,-125.1417,"1988","06","08",159,"09:10-07:00",85,"02-49-50",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-174","88-174_C","CHINOOK SALMON SMOLT",48.9958,-125.1417,"1988","06","08",159,"09:10-07:00",85,"02-49-49",87,"0104-ROBERTSON CREEK","2731-CHINA CREEK","BC",140,142,"F"
"88-174","88-174_D","CHINOOK SALMON SMOLT",48.9958,-125.1417,"1988","06","08",159,"09:10-07:00",96,"02-48-02",87,"0104-ROBERTSON CREEK","0104-ROBERTSON CREEK","BC",139,151,"F"
